Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Netherlands,NLD,2002,2.1755998
Netherlands,NLD,2003,2.1645808
Netherlands,NLD,2004,2.4042058
Netherlands,NLD,2005,2.980434
Netherlands,NLD,2006,3.0921168
Netherlands,NLD,2007,3.35065
Netherlands,NLD,2008,3.8228538
Netherlands,NLD,2009,4.357601
Netherlands,NLD,2010,3.9227242
Netherlands,NLD,2011,4.5090184
Netherlands,NLD,2012,4.592382
Netherlands,NLD,2013,4.3069787
Netherlands,NLD,2014,4.6772714
Netherlands,NLD,2015,5.038905
Netherlands,NLD,2016,5.0937753
Netherlands,NLD,2017,5.6051283
Netherlands,NLD,2018,6.359485
Netherlands,NLD,2019,7.659034
Netherlands,NLD,2020,10.75971
Netherlands,NLD,2021,12.416745
Netherlands,NLD,2022,15.494631
Netherlands,NLD,2023,17.673935
Netherlands,NLD,2024,19.070305
New Zealand,NZL,1965,38.232258
New Zealand,NZL,1966,38.4951
New Zealand,NZL,1967,38.717747
New Zealand,NZL,1968,40.06036
New Zealand,NZL,1969,39.058144
New Zealand,NZL,1970,37.70188
New Zealand,NZL,1971,40.4376
New Zealand,NZL,1972,39.986256
New Zealand,NZL,1973,37.984177
New Zealand,NZL,1974,39.814514
New Zealand,NZL,1975,42.640213
New Zealand,NZL,1976,38.524204
New Zealand,NZL,1977,35.86393
New Zealand,NZL,1978,38.34234
New Zealand,NZL,1979,43.581604
New Zealand,NZL,1980,45.717197
New Zealand,NZL,1981,46.19388
New Zealand,NZL,1982,41.8549
New Zealand,NZL,1983,43.191704
New Zealand,NZL,1984,42.20447
New Zealand,NZL,1985,40.365566
New Zealand,NZL,1986,41.7111
New Zealand,NZL,1987,40.944374
New Zealand,NZL,1988,41.009537
New Zealand,NZL,1989,40.25859
New Zealand,NZL,1990,40.272728
New Zealand,NZL,1991,39.292564
New Zealand,NZL,1992,36.401722
New Zealand,NZL,1993,39.093678
New Zealand,NZL,1994,40.07229
New Zealand,NZL,1995,40.820995
New Zealand,NZL,1996,38.33256
New Zealand,NZL,1997,34.58462
New Zealand,NZL,1998,37.697983
New Zealand,NZL,1999,34.57964
New Zealand,NZL,2000,35.36387
New Zealand,NZL,2001,31.766731
New Zealand,NZL,2002,34.139435
New Zealand,NZL,2003,33.365532
New Zealand,NZL,2004,36.99028
New Zealand,NZL,2005,33.78733
New Zealand,NZL,2006,34.04708
New Zealand,NZL,2007,34.70124
New Zealand,NZL,2008,33.83558
New Zealand,NZL,2009,37.36173
New Zealand,NZL,2010,38.311356
New Zealand,NZL,2011,39.186787
New Zealand,NZL,2012,36.696205
New Zealand,NZL,2013,36.768856
New Zealand,NZL,2014,37.452274
New Zealand,NZL,2015,38.143116
New Zealand,NZL,2016,38.817078
New Zealand,NZL,2017,37.08545
New Zealand,NZL,2018,38.09752
New Zealand,NZL,2019,36.899734
New Zealand,NZL,2020,39.27529
New Zealand,NZL,2021,40.316456
New Zealand,NZL,2022,43.294933
New Zealand,NZL,2023,42.264587
New Zealand,NZL,2024,42.554394
Non-OECD (EI),,1965,4.5928454
Non-OECD (EI),,1966,4.723597
Non-OECD (EI),,1967,4.612722
Non-OECD (EI),,1968,5.027413
Non-OECD (EI),,1969,5.157687
Non-OECD (EI),,1970,5.29671
Non-OECD (EI),,1971,5.230202
Non-OECD (EI),,1972,5.26901
Non-OECD (EI),,1973,5.255983
Non-OECD (EI),,1974,5.621033
Non-OECD (EI),,1975,5.646707
Non-OECD (EI),,1976,5.8652334
Non-OECD (EI),,1977,6.1202126
Non-OECD (EI),,1978,6.391429
Non-OECD (EI),,1979,6.579836
Non-OECD (EI),,1980,7.034058
Non-OECD (EI),,1981,7.252961
Non-OECD (EI),,1982,7.226722
Non-OECD (EI),,1983,7.4517097
Non-OECD (EI),,1984,8.0241165
Non-OECD (EI),,1985,8.34483
Non-OECD (EI),,1986,8.282532
Non-OECD (EI),,1987,8.3846445
Non-OECD (EI),,1988,8.674558
Non-OECD (EI),,1989,8.585923
Non-OECD (EI),,1990,8.581594
Non-OECD (EI),,1991,8.796407
Non-OECD (EI),,1992,8.848275
Non-OECD (EI),,1993,9.267889
Non-OECD (EI),,1994,9.556189
Non-OECD (EI),,1995,9.773143
Non-OECD (EI),,1996,9.740437
Non-OECD (EI),,1997,9.822229
Non-OECD (EI),,1998,10.039243
Non-OECD (EI),,1999,10.018498
Non-OECD (EI),,2000,10.071642
Non-OECD (EI),,2001,9.982738
Non-OECD (EI),,2002,9.81181
Non-OECD (EI),,2003,9.397714
Non-OECD (EI),,2004,9.455081
Non-OECD (EI),,2005,9.249471
Non-OECD (EI),,2006,9.174048
Non-OECD (EI),,2007,9.126366
Non-OECD (EI),,2008,9.437955
Non-OECD (EI),,2009,9.428175
Non-OECD (EI),,2010,9.626857
Non-OECD (EI),,2011,9.414864
Non-OECD (EI),,2012,9.741509
Non-OECD (EI),,2013,10.1375065
Non-OECD (EI),,2014,10.604628
Non-OECD (EI),,2015,10.848702
Non-OECD (EI),,2016,11.40933
Non-OECD (EI),,2017,11.790998
Non-OECD (EI),,2018,12.3409
Non-OECD (EI),,2019,12.895736
Non-OECD (EI),,2020,13.712055
Non-OECD (EI),,2021,14.063652
Non-OECD (EI),,2022,14.667231
Non-OECD (EI),,2023,14.873248
Non-OECD (EI),,2024,15.8379135
North America,,1965,5.94084
North America,,1966,5.916241
North America,,1967,6.234275
North America,,1968,6.0656533
North America,,1969,6.3913765
North America,,1970,6.352398
North America,,1971,6.8031573
North America,,1972,7.060417
North America,,1973,7.378844
North America,,1974,8.442262
North America,,1975,9.23127
North America,,1976,9.056144
North America,,1977,9.00369
North America,,1978,9.976698
North America,,1979,9.7701645
North America,,1980,10.073355
North America,,1981,10.684684
North America,,1982,11.6600895
North America,,1983,12.379337
North America,,1984,12.43702
North America,,1985,12.970835
North America,,1986,13.53338
North America,,1987,13.290005
North America,,1988,13.254731
North America,,1989,13.380816
North America,,1990,14.229918
North America,,1991,14.837985
North America,,1992,14.441396
North America,,1993,14.587147
North America,,1994,14.493467
North America,,1995,15.08469
North America,,1996,15.1293
North America,,1997,14.495426
North America,,1998,14.255396
North America,,1999,14.726411
North America,,2000,14.30459
North America,,2001,13.907541
North America,,2002,14.307061
North America,,2003,14.0357895
North America,,2004,14.1000395
North America,,2005,14.204948
North America,,2006,14.629377
North America,,2007,14.361194
North America,,2008,15.160741
North America,,2009,15.978384
North America,,2010,15.6709385
North America,,2011,16.507198
North America,,2012,16.544643
North America,,2013,16.729273
North America,,2014,16.814709
North America,,2015,17.040571
North America,,2016,17.710913
North America,,2017,18.291607
North America,,2018,17.899925
North America,,2019,18.138346
North America,,2020,19.908525
North America,,2021,19.358692
North America,,2022,19.699282
North America,,2023,19.70517
North America,,2024,20.261375
North America (EI),,1965,5.9645314
North America (EI),,1966,5.937984
North America (EI),,1967,6.2627225
North America (EI),,1968,6.0887847
North America (EI),,1969,6.4175344
North America (EI),,1970,6.3847604
North America (EI),,1971,6.823232
North America (EI),,1972,7.0941477
North America (EI),,1973,7.4265275
North America (EI),,1974,8.50797
North America (EI),,1975,9.312166
North America (EI),,1976,9.121831
North America (EI),,1977,9.074137
North America (EI),,1978,10.054065
North America (EI),,1979,9.832923
North America (EI),,1980,10.1348505
North America (EI),,1981,10.754761
North America (EI),,1982,11.740745
North America (EI),,1983,12.460136
North America (EI),,1984,12.513239
North America (EI),,1985,13.038676
North America (EI),,1986,13.5982685
North America (EI),,1987,13.348866
North America (EI),,1988,13.3028555
North America (EI),,1989,13.4401865
North America (EI),,1990,14.300463
North America (EI),,1991,14.92414
North America (EI),,1992,14.526719
North America (EI),,1993,14.680525
North America (EI),,1994,14.608594
North America (EI),,1995,15.218986
North America (EI),,1996,15.253382
North America (EI),,1997,14.624233
North America (EI),,1998,14.39233
North America (EI),,1999,14.840411
North America (EI),,2000,14.444729
North America (EI),,2001,14.07783
North America (EI),,2002,14.487433
North America (EI),,2003,14.213613
North America (EI),,2004,14.276311
North America (EI),,2005,14.385009
North America (EI),,2006,14.847996
North America (EI),,2007,14.571205
North America (EI),,2008,15.370518
North America (EI),,2009,16.21067
North America (EI),,2010,15.879157
North America (EI),,2011,16.74058
North America (EI),,2012,16.754711
North America (EI),,2013,16.92803
North America (EI),,2014,17.020153
North America (EI),,2015,17.256145
North America (EI),,2016,17.931793
North America (EI),,2017,18.497952
North America (EI),,2018,18.077053
North America (EI),,2019,18.358414
North America (EI),,2020,20.085669
North America (EI),,2021,19.507807
North America (EI),,2022,19.859241
North America (EI),,2023,19.910862
North America (EI),,2024,20.476038
North Macedonia,MKD,1990,4.6121616
North Macedonia,MKD,1991,8.040687
North Macedonia,MKD,1992,7.829674
North Macedonia,MKD,1993,4.8035636
North Macedonia,MKD,1994,6.817592
North Macedonia,MKD,1995,7.8049393
North Macedonia,MKD,1996,7.1272397
North Macedonia,MKD,1997,8.374555
North Macedonia,MKD,1998,8.918891
North Macedonia,MKD,1999,11.961955
North Macedonia,MKD,2000,10.607728
North Macedonia,MKD,2001,5.9806128
North Macedonia,MKD,2002,7.347762
North Macedonia,MKD,2003,11.797396
North Macedonia,MKD,2004,12.822191
North Macedonia,MKD,2005,12.408507
North Macedonia,MKD,2006,13.409227
North Macedonia,MKD,2007,8.212495
North Macedonia,MKD,2008,7.0486703
North Macedonia,MKD,2009,10.84947
North Macedonia,MKD,2010,18.92331
North Macedonia,MKD,2011,11.084478
North Macedonia,MKD,2012,8.63599
North Macedonia,MKD,2013,13.682829
North Macedonia,MKD,2014,11.856857
North Macedonia,MKD,2015,17.672855
North Macedonia,MKD,2016,17.240671
North Macedonia,MKD,2017,11.200621
North Macedonia,MKD,2018,16.350788
North Macedonia,MKD,2019,10.902692
North Macedonia,MKD,2020,13.396246
North Macedonia,MKD,2021,14.348124
North Macedonia,MKD,2022,13.052943
North Macedonia,MKD,2023,16.83277
North Macedonia,MKD,2024,16.037403
Norway,NOR,1965,66.50187
Norway,NOR,1966,63.97106
Norway,NOR,1967,65.18663
Norway,NOR,1968,65.74337
Norway,NOR,1969,62.42588
Norway,NOR,1970,60.019695
Norway,NOR,1971,62.51323
Norway,NOR,1972,62.84811
Norway,NOR,1973,64.15756
Norway,NOR,1974,66.94558
Norway,NOR,1975,66.59803
Norway,NOR,1976,65.943665
Norway,NOR,1977,62.820427
Norway,NOR,1978,62.72855
Norway,NOR,1979,64.44537
Norway,NOR,1980,63.821724
Norway,NOR,1981,67.23572
Norway,NOR,1982,67.81243
Norway,NOR,1983,70.60153
Norway,NOR,1984,69.83586
Norway,NOR,1985,68.188736
Norway,NOR,1986,65.5804
Norway,NOR,1987,67.06574
Norway,NOR,1988,68.65048
Norway,NOR,1989,70.149796
Norway,NOR,1990,71.55794
Norway,NOR,1991,70.17898
Norway,NOR,1992,71.026276
Norway,NOR,1993,70.75534
Norway,NOR,1994,68.29652
Norway,NOR,1995,69.428665
Norway,NOR,1996,64.53172
Norway,NOR,1997,65.00285
Norway,NOR,1998,65.89856
Norway,NOR,1999,67.14488
Norway,NOR,2000,70.79301
Norway,NOR,2001,66.997635
Norway,NOR,2002,68.32399
Norway,NOR,2003,62.650433
Norway,NOR,2004,63.412933
Norway,NOR,2005,68.684525
Norway,NOR,2006,65.661865
Norway,NOR,2007,67.79772
Norway,NOR,2008,69.31733
Norway,NOR,2009,67.62752
Norway,NOR,2010,64.62948
Norway,NOR,2011,65.62393
Norway,NOR,2012,69.202286
Norway,NOR,2013,66.873436
Norway,NOR,2014,67.91426
Norway,NOR,2015,67.67566
Norway,NOR,2016,69.04622
Norway,NOR,2017,68.89434
Norway,NOR,2018,68.13159
Norway,NOR,2019,66.7414
Norway,NOR,2020,70.962906
Norway,NOR,2021,71.30543
Norway,NOR,2022,69.64841
Norway,NOR,2023,70.75797
Norway,NOR,2024,71.81197
OECD (EI),,1965,6.9438887
OECD (EI),,1966,7.057478
OECD (EI),,1967,7.0203357
OECD (EI),,1968,6.8601956
OECD (EI),,1969,6.771794
OECD (EI),,1970,6.6921744
OECD (EI),,1971,6.9777164
OECD (EI),,1972,7.1387777
OECD (EI),,1973,7.0669746
OECD (EI),,1974,8.074671
OECD (EI),,1975,8.809827
OECD (EI),,1976,8.4695835
OECD (EI),,1977,8.888139
OECD (EI),,1978,9.522198
OECD (EI),,1979,9.63604
OECD (EI),,1980,10.131559
OECD (EI),,1981,11.105353
OECD (EI),,1982,11.989904
OECD (EI),,1983,12.867239
OECD (EI),,1984,13.41922
OECD (EI),,1985,14.268498
OECD (EI),,1986,14.736791
OECD (EI),,1987,14.909399
OECD (EI),,1988,15.144498
OECD (EI),,1989,15.112401
OECD (EI),,1990,15.57186
OECD (EI),,1991,16.027065
OECD (EI),,1992,15.952381
OECD (EI),,1993,16.47719
OECD (EI),,1994,16.272547
OECD (EI),,1995,16.706587
OECD (EI),,1996,16.586802
OECD (EI),,1997,16.50368
OECD (EI),,1998,16.571835
OECD (EI),,1999,16.780176
OECD (EI),,2000,16.713514
OECD (EI),,2001,16.613161
OECD (EI),,2002,16.675192
OECD (EI),,2003,16.11385
OECD (EI),,2004,16.480177
OECD (EI),,2005,16.490078
OECD (EI),,2006,16.82012
OECD (EI),,2007,16.495417
OECD (EI),,2008,17.056068
OECD (EI),,2009,17.945396
OECD (EI),,2010,17.934462
OECD (EI),,2011,18.093931
OECD (EI),,2012,17.885942
OECD (EI),,2013,18.196707
OECD (EI),,2014,18.618404
OECD (EI),,2015,18.971718
OECD (EI),,2016,19.23533
OECD (EI),,2017,19.469261
OECD (EI),,2018,19.688293
OECD (EI),,2019,20.32552
OECD (EI),,2020,22.161434
OECD (EI),,2021,21.72886
OECD (EI),,2022,21.844578
OECD (EI),,2023,22.904264
OECD (EI),,2024,23.78184
Oceania,,1965,10.690844
Oceania,,1966,10.407555
Oceania,,1967,10.108588
Oceania,,1968,10.087442
Oceania,,1969,10.007802
Oceania,,1970,10.152453
Oceania,,1971,10.873974
Oceania,,1972,10.71774
Oceania,,1973,10.282726
Oceania,,1974,10.649329
Oceania,,1975,11.329149
Oceania,,1976,10.32101
Oceania,,1977,9.405021
Oceania,,1978,9.781606
Oceania,,1979,10.10365
Oceania,,1980,10.1302805
Oceania,,1981,10.185523
Oceania,,1982,9.56333
Oceania,,1983,9.798068
Oceania,,1984,9.924596
Oceania,,1985,9.682266
Oceania,,1986,10.095711
Oceania,,1987,9.701864
Oceania,,1988,9.773617
Oceania,,1989,9.382097
Oceania,,1990,9.503097
Oceania,,1991,9.700303
Oceania,,1992,9.2055855
Oceania,,1993,9.651912
Oceania,,1994,9.691701
Oceania,,1995,9.693143
Oceania,,1996,9.247771
Oceania,,1997,8.517511
Oceania,,1998,8.791389
Oceania,,1999,8.199584
Oceania,,2000,8.436416
Oceania,,2001,7.761115
Oceania,,2002,8.2000475
Oceania,,2003,7.9967227
Oceania,,2004,8.519862
Oceania,,2005,8.199354
Oceania,,2006,8.051154
Oceania,,2007,7.838195
Oceania,,2008,7.4335623
Oceania,,2009,8.132529
Oceania,,2010,8.67946
Oceania,,2011,9.822865
Oceania,,2012,9.591828
Oceania,,2013,10.256891
Oceania,,2014,10.053629
Oceania,,2015,10.347542
Oceania,,2016,11.194971
Oceania,,2017,10.676391
Oceania,,2018,12.016186
Oceania,,2019,12.291819
Oceania,,2020,14.123908
Oceania,,2021,15.940855
Oceania,,2022,16.976364
Oceania,,2023,17.886288
Oceania,,2024,18.182968
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.00096626696
Oman,OMN,2014,0.00096637395
Oman,OMN,2015,0.00277606
Oman,OMN,2016,0.0031132174
Oman,OMN,2017,0.011053859
Oman,OMN,2018,0.010394703
Oman,OMN,2019,0.016741173
Oman,OMN,2020,0.10924955
Oman,OMN,2021,0.4964175
Oman,OMN,2022,1.1359578
Oman,OMN,2023,1.1416178
Oman,OMN,2024,1.1151829
Other Asia Pacific (EI),,1965,14.006994
Other Asia Pacific (EI),,1966,13.226288
Other Asia Pacific (EI),,1967,12.48898
Other Asia Pacific (EI),,1968,11.662079
Other Asia Pacific (EI),,1969,11.104078
Other Asia Pacific (EI),,1970,10.452609
Other Asia Pacific (EI),,1971,9.793947
Other Asia Pacific (EI),,1972,9.635358
Other Asia Pacific (EI),,1973,9.500536
Other Asia Pacific (EI),,1974,9.102701
Other Asia Pacific (EI),,1975,9.319953
Other Asia Pacific (EI),,1976,9.111483
Other Asia Pacific (EI),,1977,8.814791
Other Asia Pacific (EI),,1978,8.632974
Other Asia Pacific (EI),,1979,8.582874
Other Asia Pacific (EI),,1980,8.133469
Other Asia Pacific (EI),,1981,7.9932137
Other Asia Pacific (EI),,1982,7.940057
Other Asia Pacific (EI),,1983,7.7776937
Other Asia Pacific (EI),,1984,7.7116165
Other Asia Pacific (EI),,1985,8.134384
Other Asia Pacific (EI),,1986,8.474504
Other Asia Pacific (EI),,1987,9.228678
Other Asia Pacific (EI),,1988,10.05124
Other Asia Pacific (EI),,1989,10.595631
Other Asia Pacific (EI),,1990,11.273937
Other Asia Pacific (EI),,1991,11.302547
Other Asia Pacific (EI),,1992,11.922278
Other Asia Pacific (EI),,1993,12.192747
Other Asia Pacific (EI),,1994,13.356861
Other Asia Pacific (EI),,1995,13.785004
Other Asia Pacific (EI),,1996,14.080552
Other Asia Pacific (EI),,1997,12.764595
Other Asia Pacific (EI),,1998,13.158652
Other Asia Pacific (EI),,1999,13.275821
Other Asia Pacific (EI),,2000,13.560193
Other Asia Pacific (EI),,2001,13.688273
Other Asia Pacific (EI),,2002,14.162479
Other Asia Pacific (EI),,2003,14.111401
Other Asia Pacific (EI),,2004,14.362431
Other Asia Pacific (EI),,2005,14.596078
Other Asia Pacific (EI),,2006,14.998949
Other Asia Pacific (EI),,2007,17.089777
Other Asia Pacific (EI),,2008,17.418184
Other Asia Pacific (EI),,2009,17.12943
Other Asia Pacific (EI),,2010,18.522644
Other Asia Pacific (EI),,2011,21.608492
Other Asia Pacific (EI),,2012,21.20444
Other Asia Pacific (EI),,2013,24.902819
Other Asia Pacific (EI),,2014,22.686413
Other Asia Pacific (EI),,2015,20.30074
Other Asia Pacific (EI),,2016,22.429523
Other Asia Pacific (EI),,2017,19.381319
Other Asia Pacific (EI),,2018,19.914804
Other Asia Pacific (EI),,2019,17.575327
Other Asia Pacific (EI),,2020,19.532497
Other Asia Pacific (EI),,2021,22.48198
Other Asia Pacific (EI),,2022,24.11211
Other Asia Pacific (EI),,2023,23.218777
Other Asia Pacific (EI),,2024,24.54877
Other CIS (EI),,1985,20.405216
Other CIS (EI),,1986,18.105589
Other CIS (EI),,1987,18.964386
Other CIS (EI),,1988,22.684053
Other CIS (EI),,1989,18.93867
Other CIS (EI),,1990,19.586493
Other CIS (EI),,1991,23.190744
Other CIS (EI),,1992,27.56294
Other CIS (EI),,1993,37.53292
Other CIS (EI),,1994,47.090015
Other CIS (EI),,1995,47.26521
Other CIS (EI),,1996,48.660934
Other CIS (EI),,1997,45.86433
Other CIS (EI),,1998,45.273155
Other CIS (EI),,1999,53.72292
Other CIS (EI),,2000,55.65107
Other CIS (EI),,2001,53.918705
Other CIS (EI),,2002,54.281757
Other CIS (EI),,2003,57.069412
Other CIS (EI),,2004,54.50563
Other CIS (EI),,2005,53.311054
Other CIS (EI),,2006,51.655643
Other CIS (EI),,2007,48.717228
Other CIS (EI),,2008,43.869514
Other CIS (EI),,2009,44.519817
Other CIS (EI),,2010,46.66378
Other CIS (EI),,2011,47.158936
Other CIS (EI),,2012,45.320084
Other CIS (EI),,2013,45.958492
Other CIS (EI),,2014,43.357002
Other CIS (EI),,2015,41.68558
Other CIS (EI),,2016,40.975285
Other CIS (EI),,2017,43.270046
Other CIS (EI),,2018,40.5207
Other CIS (EI),,2019,42.528282
Other CIS (EI),,2020,41.416637
Other CIS (EI),,2021,39.796757
Other CIS (EI),,2022,40.255177
Other CIS (EI),,2023,41.20895
Other CIS (EI),,2024,41.899292
Other Caribbean (EI),,1965,4.5807047
Other Caribbean (EI),,1966,4.575262
Other Caribbean (EI),,1967,4.393427
Other Caribbean (EI),,1968,4.3583055
Other Caribbean (EI),,1969,4.3230243
Other Caribbean (EI),,1970,3.9008803
Other Caribbean (EI),,1971,5.3356953
Other Caribbean (EI),,1972,5.0097017
Other Caribbean (EI),,1973,4.6403656
Other Caribbean (EI),,1974,4.7436447
Other Caribbean (EI),,1975,4.7005177
Other Caribbean (EI),,1976,5.10718
Other Caribbean (EI),,1977,4.9758034
Other Caribbean (EI),,1978,5.138668
Other Caribbean (EI),,1979,5.2430887
Other Caribbean (EI),,1980,5.2510686
Other Caribbean (EI),,1981,5.3319235
Other Caribbean (EI),,1982,5.837195
Other Caribbean (EI),,1983,6.373258
Other Caribbean (EI),,1984,6.1263385
Other Caribbean (EI),,1985,6.677817
Other Caribbean (EI),,1986,7.030707
Other Caribbean (EI),,1987,6.98269
Other Caribbean (EI),,1988,7.322312
Other Caribbean (EI),,1989,6.2087827
Other Caribbean (EI),,1990,6.542172
Other Caribbean (EI),,1991,6.551912
Other Caribbean (EI),,1992,6.082686
Other Caribbean (EI),,1993,5.2651143
Other Caribbean (EI),,1994,4.5061874
Other Caribbean (EI),,1995,4.6523705
Other Caribbean (EI),,1996,4.8453765
Other Caribbean (EI),,1997,4.4612274
Other Caribbean (EI),,1998,4.613256
Other Caribbean (EI),,1999,5.257437
Other Caribbean (EI),,2000,4.001528
Other Caribbean (EI),,2001,3.530831
Other Caribbean (EI),,2002,3.5288236
Other Caribbean (EI),,2003,3.6027486
Other Caribbean (EI),,2004,3.6581624
Other Caribbean (EI),,2005,3.5024347
Other Caribbean (EI),,2006,2.885693
Other Caribbean (EI),,2007,2.4029057
Other Caribbean (EI),,2008,2.4507418
Other Caribbean (EI),,2009,2.6811287
Other Caribbean (EI),,2010,2.6131244
Other Caribbean (EI),,2011,2.7976193
Other Caribbean (EI),,2012,3.2246594
Other Caribbean (EI),,2013,3.731426
Other Caribbean (EI),,2014,3.2336872
Other Caribbean (EI),,2015,3.035669
Other Caribbean (EI),,2016,3.2915246
Other Caribbean (EI),,2017,3.9995542
Other Caribbean (EI),,2018,3.8745553
Other Caribbean (EI),,2019,4.0755734
Other Caribbean (EI),,2020,4.9052973
Other Caribbean (EI),,2021,5.2225604
Other Caribbean (EI),,2022,5.2935014
Other Caribbean (EI),,2023,5.2600546
Other Caribbean (EI),,2024,5.3985224
Other Europe (EI),,1965,14.250878
Other Europe (EI),,1966,14.905753
Other Europe (EI),,1967,15.878089
Other Europe (EI),,1968,15.924237
Other Europe (EI),,1969,18.53868
Other Europe (EI),,1970,16.85445
Other Europe (EI),,1971,15.472763
Other Europe (EI),,1972,17.130358
Other Europe (EI),,1973,15.16423
Other Europe (EI),,1974,17.114912
Other Europe (EI),,1975,16.167501
Other Europe (EI),,1976,16.279022
Other Europe (EI),,1977,17.931019
Other Europe (EI),,1978,17.12095
Other Europe (EI),,1979,16.73604
Other Europe (EI),,1980,18.495203
Other Europe (EI),,1981,16.9377
Other Europe (EI),,1982,16.576473
Other Europe (EI),,1983,15.251355
Other Europe (EI),,1984,16.702341
Other Europe (EI),,1985,14.564636
Other Europe (EI),,1986,15.567634
Other Europe (EI),,1987,15.970496
Other Europe (EI),,1988,15.369627
Other Europe (EI),,1989,14.907331
Other Europe (EI),,1990,12.164698
Other Europe (EI),,1991,16.887705
Other Europe (EI),,1992,16.692806
Other Europe (EI),,1993,17.705399
Other Europe (EI),,1994,23.32954
Other Europe (EI),,1995,22.854973
Other Europe (EI),,1996,26.099127
Other Europe (EI),,1997,21.991344
Other Europe (EI),,1998,21.844727
Other Europe (EI),,1999,25.51235
Other Europe (EI),,2000,21.492771
Other Europe (EI),,2001,19.85163
Other Europe (EI),,2002,18.767239
Other Europe (EI),,2003,17.581196
Other Europe (EI),,2004,18.667006
Other Europe (EI),,2005,19.196253
Other Europe (EI),,2006,17.405876
Other Europe (EI),,2007,14.946459
Other Europe (EI),,2008,15.912159
Other Europe (EI),,2009,18.10724
Other Europe (EI),,2010,21.649797
Other Europe (EI),,2011,14.566305
Other Europe (EI),,2012,15.867579
Other Europe (EI),,2013,19.269642
Other Europe (EI),,2014,19.029531
Other Europe (EI),,2015,17.63282
Other Europe (EI),,2016,18.288961
Other Europe (EI),,2017,14.822803
Other Europe (EI),,2018,19.158827
Other Europe (EI),,2019,16.84828
Other Europe (EI),,2020,16.167831
Other Europe (EI),,2021,20.256838
Other Europe (EI),,2022,17.247856
Other Europe (EI),,2023,20.781542
Other Europe (EI),,2024,19.345661
Other Middle East (EI),,1965,2.5463798
Other Middle East (EI),,1966,2.6958604
Other Middle East (EI),,1967,3.1867833
Other Middle East (EI),,1968,3.2910619
Other Middle East (EI),,1969,3.6891603
Other Middle East (EI),,1970,3.247623
Other Middle East (EI),,1971,2.9036753
Other Middle East (EI),,1972,2.8570797
Other Middle East (EI),,1973,1.4004076
Other Middle East (EI),,1974,2.896774
Other Middle East (EI),,1975,3.6506314
Other Middle East (EI),,1976,4.327425
Other Middle East (EI),,1977,4.9544344
Other Middle East (EI),,1978,5.101495
Other Middle East (EI),,1979,4.9671006
Other Middle East (EI),,1980,5.233895
Other Middle East (EI),,1981,5.1099296
Other Middle East (EI),,1982,4.5027657
Other Middle East (EI),,1983,3.917385
Other Middle East (EI),,1984,4.222229
Other Middle East (EI),,1985,4.026196
Other Middle East (EI),,1986,3.4553034
Other Middle East (EI),,1987,3.3803258
Other Middle East (EI),,1988,3.2234914
Other Middle East (EI),,1989,3.0223393
Other Middle East (EI),,1990,2.7986238
Other Middle East (EI),,1991,2.6398585
Other Middle East (EI),,1992,2.6309066
Other Middle East (EI),,1993,2.510655
Other Middle East (EI),,1994,2.4370441
Other Middle East (EI),,1995,2.1904607
Other Middle East (EI),,1996,2.2524586
Other Middle East (EI),,1997,2.103236
Other Middle East (EI),,1998,2.0179482
Other Middle East (EI),,1999,1.7411249
Other Middle East (EI),,2000,2.090149
Other Middle East (EI),,2001,2.0663195
Other Middle East (EI),,2002,2.2099485
Other Middle East (EI),,2003,2.0504467
Other Middle East (EI),,2004,2.5798419
Other Middle East (EI),,2005,1.9680345
Other Middle East (EI),,2006,1.9832371
Other Middle East (EI),,2007,1.6986514
Other Middle East (EI),,2008,1.2751585
Other Middle East (EI),,2009,0.9685436
Other Middle East (EI),,2010,1.3151758
Other Middle East (EI),,2011,1.6273956
Other Middle East (EI),,2012,1.883945
Other Middle East (EI),,2013,1.834724
Other Middle East (EI),,2014,1.1043694
Other Middle East (EI),,2015,0.5717883
Other Middle East (EI),,2016,1.138063
